,age,body_type,diet,drinks,drugs,height,job,orientation,sex,smokes,status,diet_modifier,education_status_extracted,education_institution_extracted,ethnicities_pacific_islander,ethnicities_other,ethnicities_black,ethnicities_indian,ethnicities_middle_eastern,ethnicities_native_american,ethnicities_hispanic_/_latin,ethnicities_asian,ethnicities_white,offspring_status,offspring_future,pets_cats,pets_dogs,religion_type,religion_modifier,sign_extracted,sign_modifier_extracted,speaks_english,speaks_spanish,speaks_french,speaks_russian,speaks_c++,speaks_chinese,speaks_tagalog,speaks_esperanto,speaks_portuguese,speaks_japanese,speaks_lisp,speaks_ukrainian,speaks_german,speaks_sanskrit,speaks_thai,speaks_hindi,speaks_ancient,speaks_italian,speaks_sign,speaks_swedish,speaks_sign_language,speaks_romanian,speaks_latin,speaks_other,speaks_dutch,speaks_danish,speaks_arabic,speaks_hebrew,speaks_korean,speaks_gujarati,speaks_hawaiian,speaks_farsi,speaks_afrikaans,speaks_yiddish,speaks_hungarian,speaks_vietnamese,speaks_indonesian,speaks_latvian,speaks_irish,speaks_swahili,speaks_rotuman,speaks_czech,speaks_icelandic,speaks_norwegian,speaks_tamil,speaks_greek,speaks_tibetan,speaks_catalan,speaks_croatian,speaks_turkish,speaks_armenian,speaks_mongolian,speaks_serbian,speaks_polish,speaks_slovak,speaks_bengali,speaks_urdu,speaks_persian,speaks_welsh,speaks_khmer,speaks_ilongo,speaks_cebuano,speaks_malay,speaks_albanian,speaks_bulgarian,speaks_basque,speaks_occitan,speaks_finnish
48555,-0.14071778699197746,2,5,2,0,1.6900800898125348,16,2,1,0,3,2,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48581,1.229155420014395,3,0,2,0,-0.8425703901349357,7,2,0,0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,8,3,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48588,0.8076559717047419,4,5,4,0,0.4237548498387995,0,2,1,0,3,1,0,5,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,3,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48617,0.07003193716284907,2,5,4,0,-0.8425703901349357,17,2,0,0,3,1,1,3,0,0,0,0,0,0,0,0,1,0,2,1,1,1,0,5,2,4,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
48654,-0.24609264906939074,2,5,4,0,-1.602365534119177,18,1,0,0,3,1,2,5,0,0,0,0,0,0,0,0,1,0,0,1,1,8,1,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48656,1.8614045924788747,4,0,2,0,-0.3360402941454416,12,2,0,0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8,0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48693,-0.4568423732242173,3,0,4,0,-2.108895630108671,18,2,0,0,3,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,8,1,8,2,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48699,-0.24609264906939074,4,3,1,0,0.6770198978335465,16,2,1,0,0,0,2,3,0,0,0,0,0,0,0,0,1,0,2,0,1,4,1,10,2,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48706,0.5969062475499154,1,5,4,2,1.6900800898125348,0,1,0,2,3,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,8,2,6,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48709,-0.5622172353016305,1,0,2,0,1.4368150418177876,16,2,1,0,3,2,1,3,0,0,0,0,0,0,0,0,1,0,2,1,1,1,0,4,3,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48849,-0.4568423732242173,2,0,4,0,0.9302849458282936,7,2,1,0,3,2,1,0,0,0,0,0,0,0,0,0,1,0,2,1,1,8,1,9,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48854,-0.35146751114680397,2,0,4,0,-0.3360402941454416,12,2,0,0,3,1,1,3,0,0,0,0,0,0,0,0,1,0,2,1,1,4,1,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48875,-0.14071778699197746,4,0,4,0,0.4237548498387995,7,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,4,3,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48911,1.3345302820918084,0,0,4,0,0.17048980184405246,16,1,1,0,3,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2,9,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48916,2.0721543166337013,2,0,4,0,1.4368150418177876,7,2,1,0,3,1,1,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48918,-0.14071778699197746,1,0,4,2,1.4368150418177876,12,2,1,1,3,1,1,6,0,1,0,0,0,0,0,0,1,0,1,1,0,0,3,9,2,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48933,-0.9837166836112836,2,5,4,0,-0.5893053421401887,18,0,1,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,1,3,2,7,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48939,-0.9837166836112836,2,0,4,0,1.6900800898125348,16,2,1,0,3,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,6,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48951,0.17540679924026234,2,0,4,0,-2.108895630108671,12,2,0,0,3,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,4,1,3,1,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48991,-0.24609264906939074,1,0,4,0,-0.5893053421401887,17,2,1,0,3,1,1,3,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,0,2,4,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48998,-0.8783418215338703,1,0,4,0,0.4237548498387995,18,2,1,0,3,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,6,1,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49006,-1.2998412698435233,3,0,4,2,-0.5893053421401887,12,2,0,1,3,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,8,1,9,0,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49043,2.9151532132530074,2,0,2,0,-1.0958354381296829,0,2,0,0,3,1,1,6,0,0,0,0,0,0,0,0,1,1,0,1,1,2,1,8,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49057,0.2807816613176756,2,0,4,0,-1.602365534119177,3,2,1,0,3,1,2,0,0,1,0,0,0,0,0,0,0,0,2,1,1,8,1,8,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49071,0.07003193716284907,2,0,4,0,-1.0958354381296829,10,2,0,0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,2,1,1,8,1,1,3,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49112,-0.4568423732242173,1,4,1,0,-0.08277524615069459,18,2,1,0,3,2,2,3,0,0,0,0,0,0,0,1,0,0,1,1,1,4,0,1,2,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49116,-0.9837166836112836,1,3,3,2,0.17048980184405246,6,1,1,2,3,2,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,8,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49156,-1.089091545688697,5,3,4,2,-0.5893053421401887,20,0,0,2,3,1,1,6,0,0,0,0,0,0,0,0,1,0,2,1,1,0,1,9,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49199,-0.14071778699197746,10,4,2,2,1.4368150418177876,2,1,1,0,3,2,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,3,8,2,4,4,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49257,-0.8783418215338703,3,5,4,2,-0.5893053421401887,12,2,0,0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,9,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49259,-0.4568423732242173,2,0,4,0,0.6770198978335465,18,2,1,0,3,2,2,2,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49279,-0.03534292491456419,4,5,3,0,-1.602365534119177,17,2,0,0,3,1,1,3,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49378,1.1237805579369817,4,0,4,0,0.4237548498387995,3,2,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,3,6,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49394,-0.03534292491456419,11,0,5,2,0.6770198978335465,12,2,1,4,3,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49415,-1.089091545688697,9,0,2,0,-0.08277524615069459,18,1,1,0,3,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,8,3,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49417,-0.24609264906939074,4,0,4,0,0.6770198978335465,7,2,1,0,3,1,1,3,0,0,0,0,0,0,1,0,0,0,2,1,1,3,1,5,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49419,-0.6675920973790438,4,5,3,0,-0.5893053421401887,0,2,0,0,3,1,1,3,0,0,0,0,0,0,0,0,1,0,2,1,1,7,1,9,2,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49469,1.5452800062466348,4,5,1,0,1.1835499938230407,12,2,1,0,3,1,0,6,0,0,1,0,0,0,0,0,0,0,0,1,0,2,2,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49475,-0.4568423732242173,1,5,4,0,-0.5893053421401887,12,2,0,0,3,2,1,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49515,-0.14071778699197746,2,0,4,0,-0.5893053421401887,13,2,1,0,3,2,1,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,1,0,3,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49535,-0.6675920973790438,2,0,4,0,0.9302849458282936,12,2,1,0,3,1,1,0,0,0,1,0,0,0,0,0,1,0,2,1,1,0,1,7,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49562,-0.03534292491456419,0,0,4,2,0.17048980184405246,16,2,1,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49594,-0.14071778699197746,1,0,4,0,-0.3360402941454416,12,2,0,0,3,1,2,3,0,0,1,0,0,0,0,0,0,0,2,1,1,4,2,9,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49595,-1.089091545688697,4,5,3,0,0.4237548498387995,20,2,1,2,3,1,2,7,0,0,0,0,0,0,0,0,1,0,2,1,1,8,3,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49672,1.8614045924788747,4,0,4,0,0.9302849458282936,12,1,1,0,3,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,1,8,2,5,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49701,-0.4568423732242173,3,0,4,0,-0.5893053421401887,16,2,0,3,3,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,5,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49718,0.9130308337821552,2,0,4,0,1.1835499938230407,0,2,1,0,3,2,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,4,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49728,-0.03534292491456419,1,0,4,0,-0.3360402941454416,1,2,1,0,3,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49741,-0.6675920973790438,1,0,4,0,0.17048980184405246,17,2,1,0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,9,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49779,0.2807816613176756,3,0,4,0,-0.5893053421401887,1,2,0,0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,2,1,1,3,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49781,-1.089091545688697,1,0,4,0,0.4237548498387995,12,2,1,0,3,1,2,0,1,0,0,0,0,0,0,1,1,0,1,1,0,3,1,4,2,4,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49940,1.5452800062466348,0,0,4,0,-2.362160678103418,7,2,0,3,3,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,2,9,2,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49954,-0.5622172353016305,1,0,4,2,1.4368150418177876,16,2,1,0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,4,1,6,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49957,-0.6675920973790438,2,0,4,0,1.6900800898125348,0,2,1,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,4,1,5,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49967,-1.2998412698435233,3,0,4,0,-0.8425703901349357,18,1,0,4,3,1,1,1,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50010,0.17540679924026234,4,0,1,0,-2.108895630108671,10,2,0,0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,10,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50048,-0.03534292491456419,2,0,3,0,-0.5893053421401887,12,2,0,3,3,2,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50057,0.07003193716284907,4,0,4,2,-0.5893053421401887,10,2,0,0,3,1,1,3,0,0,0,0,0,0,0,0,1,0,2,1,1,2,0,3,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50082,-0.4568423732242173,2,0,4,2,-1.0958354381296829,4,2,1,2,3,1,1,7,0,0,0,0,0,0,0,0,1,0,1,0,1,8,1,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102,-0.6675920973790438,4,3,4,0,-0.8425703901349357,12,2,1,0,3,2,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,8,0,5,3,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50136,-1.4052161319209366,2,0,4,2,0.17048980184405246,18,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,4,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
